# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Aug  6 11:46:19 2023
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN elat:           Ecliptic Latitude [deg]
#
loc_rowid,pl_name,hostname,pl_orbper,pl_orbsmax,pl_orbeccen,elat
4346,Kepler-758 d,Kepler-758,20.49661970,0.144700,0.000000,61.54080
4347,Kepler-758 e,Kepler-758,8.19347190,0.078500,0.000000,61.54080
4348,Kepler-759 b,Kepler-759,41.80598500,0.232900,0.000000,62.46723
4349,Kepler-76 b,Kepler-76,1.54492980,0.027400,0.000000,59.83224
4350,Kepler-760 b,Kepler-760,8.70419416,0.077200,0.000000,65.68943
4351,Kepler-760 c,Kepler-760,2.46697439,0.033300,0.000000,65.68943
4352,Kepler-761 b,Kepler-761,10.12804789,0.087400,0.000000,65.00566
4353,Kepler-762 b,Kepler-762,3.77055210,0.049300,0.000000,67.79267
4354,Kepler-763 b,Kepler-763,1.19655156,0.020500,0.000000,67.40611
4355,Kepler-763 c,Kepler-763,4.09667624,0.046600,0.000000,67.40611
4356,Kepler-763 d,Kepler-763,6.50327035,0.063400,0.000000,67.40611
4357,Kepler-764 b,Kepler-764,7.33683936,0.072400,0.000000,65.91205
4358,Kepler-765 b,Kepler-765,27.66552260,0.175400,0.000000,69.40065
4359,Kepler-766 b,Kepler-766,6.10027804,0.066000,0.000000,58.51038
4360,Kepler-767 b,Kepler-767,161.52801010,0.587400,0.000000,58.94255
4361,Kepler-768 b,Kepler-768,11.39100250,0.092000,0.000000,58.68945
4362,Kepler-769 b,Kepler-769,7.42608998,0.077800,0.000000,58.99177
4363,Kepler-769 c,Kepler-769,15.98701740,0.129700,0.000000,58.99177
4364,Kepler-77 b,Kepler-77,3.57878087,0.045010,0.000000,65.40519
4365,Kepler-770 b,Kepler-770,18.92540274,0.169400,0.000000,60.29556
4366,Kepler-770 c,Kepler-770,1.47532231,0.030900,0.000000,60.29556
4367,Kepler-770 d,Kepler-770,4.15244722,0.061600,0.000000,60.29556
4368,Kepler-771 b,Kepler-771,8.73485836,0.084300,0.000000,59.84269
4369,Kepler-772 b,Kepler-772,12.99207337,0.107100,0.000000,59.15058
4370,Kepler-773 b,Kepler-773,3.74910006,0.047000,0.000000,59.11654
4371,Kepler-774 b,Kepler-774,11.08957230,0.111400,0.000000,59.23266
4372,Kepler-775 b,Kepler-775,0.97486893,0.018700,0.000000,62.47617
4373,Kepler-776 b,Kepler-776,4.89718784,0.052300,0.000000,63.31032
4374,Kepler-777 b,Kepler-777,5.72812599,0.051900,0.000000,66.74998
4375,Kepler-778 b,Kepler-778,3.75574426,0.045300,0.000000,65.76913
4376,Kepler-779 b,Kepler-779,7.09714223,0.053300,0.000000,66.20823
4377,Kepler-78 b,Kepler-78,0.35500745,0.009010,0.000000,64.47723
4378,Kepler-780 b,Kepler-780,0.67737516,0.015000,0.000000,66.84394
4379,Kepler-781 b,Kepler-781,13.21407320,0.101900,0.000000,68.75038
4380,Kepler-782 b,Kepler-782,158.68533080,0.544400,0.000000,68.79199
4381,Kepler-783 b,Kepler-783,4.29264638,0.049100,0.000000,67.99116
4382,Kepler-783 c,Kepler-783,7.05395000,0.068400,0.000000,67.99116
4383,Kepler-784 b,Kepler-784,31.59226460,0.196700,0.000000,66.60924
4384,Kepler-784 c,Kepler-784,17.15723600,0.130900,0.000000,66.60924
4385,Kepler-785 b,Kepler-785,1.97376093,0.025000,0.000000,59.60354
4386,Kepler-786 b,Kepler-786,53.52934870,0.254800,0.000000,59.29869
4387,Kepler-787 b,Kepler-787,0.92831050,0.015900,0.000000,59.43171
4388,Kepler-788 b,Kepler-788,8.39846269,0.083500,0.000000,59.77011
4389,Kepler-789 b,Kepler-789,8.63847725,0.095100,0.000000,58.74195
4390,Kepler-79 b,Kepler-79,13.48450000,0.117000,0.015000,62.45244
4391,Kepler-79 c,Kepler-79,27.40290000,0.187000,0.030000,62.45244
4392,Kepler-79 d,Kepler-79,52.09020000,0.287000,0.025000,62.45244
4393,Kepler-79 e,Kepler-79,81.06590000,0.386000,0.012000,62.45244
4394,Kepler-790 b,Kepler-790,13.73469807,0.101000,0.000000,60.70191
4395,Kepler-791 b,Kepler-791,14.55397590,0.125600,0.000000,59.42043
4396,Kepler-792 b,Kepler-792,11.30119217,0.098800,0.000000,59.59712
4397,Kepler-793 b,Kepler-793,4.24153639,0.049100,0.000000,58.77515
4398,Kepler-794 b,Kepler-794,11.13125132,0.103600,0.000000,60.59157
4399,Kepler-795 b,Kepler-795,29.61934210,0.181700,0.000000,59.55578
4400,Kepler-796 b,Kepler-796,6.40087618,0.066200,0.000000,60.89360
4401,Kepler-797 b,Kepler-797,27.07237711,0.181000,0.000000,61.05781
4402,Kepler-798 b,Kepler-798,13.71933369,0.117400,0.000000,62.64071
4403,Kepler-799 b,Kepler-799,133.46052350,0.516700,0.000000,66.44517
4404,Kepler-799 c,Kepler-799,15.19419956,0.121400,0.000000,66.44517
4405,Kepler-8 b,Kepler-8,3.52249910,0.047400,0.000000,65.10597
4406,Kepler-80 b,Kepler-80,7.05246000,0.064800,0.000000,59.67592
4407,Kepler-80 c,Kepler-80,9.52355000,0.079200,0.000000,59.67592
4408,Kepler-80 d,Kepler-80,3.07222000,0.037200,0.000000,59.67592
4409,Kepler-80 e,Kepler-80,4.64489000,0.049100,0.000000,59.67592
4410,Kepler-80 f,Kepler-80,0.98678730,0.017500,0.000000,59.67592
4411,Kepler-80 g,Kepler-80,14.64558000,,,59.67592
4412,Kepler-800 b,Kepler-800,14.13176026,0.110600,0.000000,66.48850
4413,Kepler-801 b,Kepler-801,11.41928253,0.079500,0.000000,66.46260
4414,Kepler-802 b,Kepler-802,40.05874730,0.226500,0.000000,66.80394
4415,Kepler-803 b,Kepler-803,50.28638192,0.267800,0.000000,63.13404
4416,Kepler-804 b,Kepler-804,14.37457351,0.113700,0.000000,64.88785
4417,Kepler-804 c,Kepler-804,9.65185017,0.087200,0.000000,64.88785
4418,Kepler-805 b,Kepler-805,30.86389310,0.197800,0.000000,65.17424
4419,Kepler-806 b,Kepler-806,8.09219642,0.076400,0.000000,64.22808
4420,Kepler-807 b,Kepler-807,117.93108781,0.488400,0.000000,69.09165
4421,Kepler-808 b,Kepler-808,0.63133235,0.011600,0.000000,68.73516
4422,Kepler-809 b,Kepler-809,55.63934000,0.290100,0.000000,68.98147
4423,Kepler-81 b,Kepler-81,5.95500000,0.052200,0.000000,62.99092
4424,Kepler-81 c,Kepler-81,12.04000000,0.083470,0.000000,62.99092
4425,Kepler-81 d,Kepler-81,20.83784600,0.128000,0.000000,62.99092
4426,Kepler-810 b,Kepler-810,4.59725385,0.055000,0.000000,66.96798
4427,Kepler-811 b,Kepler-811,23.58447697,0.158300,0.000000,69.62709
4428,Kepler-812 b,Kepler-812,10.11716531,0.102400,0.000000,69.21423
4429,Kepler-813 b,Kepler-813,19.12947337,0.143900,0.000000,70.14891
4430,Kepler-814 b,Kepler-814,6.14698510,0.069500,0.000000,70.30004
4431,Kepler-815 b,Kepler-815,8.57503552,0.088800,0.000000,69.71286
4432,Kepler-816 b,Kepler-816,10.50682565,0.089500,0.000000,59.65077
4433,Kepler-817 b,Kepler-817,3.99010623,0.049300,0.000000,58.91639
4434,Kepler-818 b,Kepler-818,10.03538581,0.088600,0.000000,59.07221
4435,Kepler-819 b,Kepler-819,33.19956480,0.189400,0.000000,59.11605
4436,Kepler-82 b,Kepler-82,26.44000000,0.168300,0.003300,63.31797
4437,Kepler-82 c,Kepler-82,51.54000000,0.262600,0.007000,63.31797
4438,Kepler-82 d,Kepler-82,2.38296100,0.034000,0.000000,63.31797
4439,Kepler-82 e,Kepler-82,5.90220600,0.063000,0.000000,63.31797
4440,Kepler-82 f,Kepler-82,75.73200000,0.339500,0.001400,63.31797
4441,Kepler-820 b,Kepler-820,127.83380980,0.582900,0.000000,60.20270
4442,Kepler-821 b,Kepler-821,1.92279873,0.029000,0.000000,61.42773
4443,Kepler-822 b,Kepler-822,3.22296927,0.041200,0.000000,60.23072
4444,Kepler-823 b,Kepler-823,4.16809082,0.050700,0.000000,61.44577
4445,Kepler-824 b,Kepler-824,4.51436633,0.055000,0.000000,60.81261
4446,Kepler-825 b,Kepler-825,3.77360059,0.045300,0.000000,59.47832
4447,Kepler-825 c,Kepler-825,8.18182460,0.075900,0.000000,59.47832
4448,Kepler-826 b,Kepler-826,4.48758907,0.052800,0.000000,61.42020
4449,Kepler-827 b,Kepler-827,51.92927591,0.274200,0.000000,62.53338
4450,Kepler-828 b,Kepler-828,0.56785714,0.012500,0.000000,64.19184
4451,Kepler-829 b,Kepler-829,6.88337562,0.067800,0.000000,64.96975
4452,Kepler-83 b,Kepler-83,9.77000000,0.072950,0.000000,66.16107
4453,Kepler-83 c,Kepler-83,20.09000000,0.117960,0.000000,66.16107
4454,Kepler-83 d,Kepler-83,5.16979600,0.051000,0.000000,66.16107
4455,Kepler-830 b,Kepler-830,11.29695137,0.103300,0.000000,62.55468
4456,Kepler-831 b,Kepler-831,5.62153941,0.060300,0.000000,62.54600
4457,Kepler-832 b,Kepler-832,7.13969410,0.075000,0.000000,64.73623
4458,Kepler-833 b,Kepler-833,18.75469980,0.113900,0.000000,66.38231
4459,Kepler-834 b,Kepler-834,13.32388301,0.086200,0.000000,66.75870
4460,Kepler-835 b,Kepler-835,11.41909375,0.107000,0.000000,67.95808
4461,Kepler-836 b,Kepler-836,11.36112327,0.101300,0.000000,67.17410
4462,Kepler-837 b,Kepler-837,16.56059504,0.114400,0.000000,67.85909
4463,Kepler-838 b,Kepler-838,15.74957994,0.126600,0.000000,67.84729
4464,Kepler-839 b,Kepler-839,37.81445140,0.234100,0.000000,65.90113
4465,Kepler-84 b,Kepler-84,8.72600000,0.082700,0.000000,59.57181
4466,Kepler-84 c,Kepler-84,12.88300000,0.107200,0.000000,59.57181
4467,Kepler-84 d,Kepler-84,4.22453700,0.052000,0.000000,59.57181
4468,Kepler-84 e,Kepler-84,27.43438900,0.181000,0.000000,59.57181
4469,Kepler-84 f,Kepler-84,44.55216900,0.250000,0.000000,59.57181
4470,Kepler-841 b,Kepler-841,124.41983980,0.479000,0.000000,70.79157
4471,Kepler-842 b,Kepler-842,1.21956827,0.020400,0.000000,69.63058
4472,Kepler-843 b,Kepler-843,2.05387982,0.031300,0.000000,67.84603
4473,Kepler-844 b,Kepler-844,2.61302086,0.029800,0.000000,69.97944
4474,Kepler-845 b,Kepler-845,0.92785982,0.017000,0.000000,69.59821
4475,Kepler-846 b,Kepler-846,19.80792185,0.139900,0.000000,70.41945
4476,Kepler-847 b,Kepler-847,2.34323190,0.031500,0.000000,71.54865
4477,Kepler-848 b,Kepler-848,6.91134416,0.072000,0.000000,68.60044
4478,Kepler-849 b,Kepler-849,394.62449040,1.108800,0.000000,69.00121
4479,Kepler-85 b,Kepler-85,8.30600000,0.076600,0.000000,65.97078
4480,Kepler-85 c,Kepler-85,12.51300000,0.100700,0.000000,65.97078
4481,Kepler-85 d,Kepler-85,17.91323000,0.130000,0.000000,65.97078
4482,Kepler-85 e,Kepler-85,25.21675100,0.163000,0.000000,65.97078
4483,Kepler-850 b,Kepler-850,7.19303878,0.074400,0.000000,68.44446
4484,Kepler-851 b,Kepler-851,8.50699658,0.080200,0.000000,68.49120
4485,Kepler-852 b,Kepler-852,44.93098040,0.265400,0.000000,67.15234
4486,Kepler-853 b,Kepler-853,7.16892463,0.077900,0.000000,71.14003
4487,Kepler-855 b,Kepler-855,7.88663110,0.076200,0.000000,63.26894
4488,Kepler-856 b,Kepler-856,8.02768059,0.078700,0.000000,67.26337
4489,Kepler-857 b,Kepler-857,85.35129427,0.375100,0.000000,63.26647
4490,Kepler-858 b,Kepler-858,76.13602028,0.340300,0.000000,71.98127
4491,Kepler-859 b,Kepler-859,20.38177573,0.134500,0.000000,64.91304
4492,Kepler-860 b,Kepler-860,5.10137945,0.058000,0.000000,65.62991
4493,Kepler-861 b,Kepler-861,3.94963138,0.046300,0.000000,66.49140
4494,Kepler-862 b,Kepler-862,3.14866453,0.039000,0.000000,65.19278
4495,Kepler-863 b,Kepler-863,15.59461874,0.122000,0.000000,62.28150
4496,Kepler-864 b,Kepler-864,5.83376092,0.068700,0.000000,68.25153
4497,Kepler-864 c,Kepler-864,2.42150341,0.038200,0.000000,68.25153
4498,Kepler-865 b,Kepler-865,14.16399294,0.105700,0.000000,62.51934
4499,Kepler-865 c,Kepler-865,6.20920207,0.061000,0.000000,62.51934
4500,Kepler-866 b,Kepler-866,2.61703254,0.033100,0.000000,64.09233
4501,Kepler-867 b,Kepler-867,150.24212700,0.537500,0.000000,72.41376
4502,Kepler-868 b,Kepler-868,5.03251791,0.057500,0.000000,69.07437
4503,Kepler-869 b,Kepler-869,40.42877550,0.224400,0.000000,71.63499
4504,Kepler-87 b,Kepler-87,114.73635000,0.481000,0.036000,65.57354
4505,Kepler-87 c,Kepler-87,191.23180000,0.676000,0.039000,65.57354
4506,Kepler-870 b,Kepler-870,21.35876210,0.153900,0.000000,69.45418
4507,Kepler-871 b,Kepler-871,22.04590180,0.157200,0.000000,63.26457
4508,Kepler-872 b,Kepler-872,2.57885507,0.036200,0.000000,63.24383
4509,Kepler-873 b,Kepler-873,20.55338440,0.154200,0.000000,69.82548
4510,Kepler-874 b,Kepler-874,40.06867270,0.223400,0.000000,62.82039
4511,Kepler-875 b,Kepler-875,27.50737990,0.177100,0.000000,62.28755
4512,Kepler-876 b,Kepler-876,5.14438011,0.054900,0.000000,65.69000
4513,Kepler-877 b,Kepler-877,18.45847097,0.130100,0.000000,67.39686
4514,Kepler-878 b,Kepler-878,25.94220330,0.165000,0.000000,68.47632
4515,Kepler-879 b,Kepler-879,33.38559380,0.201200,0.000000,69.70329
4516,Kepler-88 d,KOI-142,1403.00000000,,0.410000,61.55856
4517,Kepler-880 b,Kepler-880,7.71468975,0.091500,0.000000,66.20717
4518,Kepler-880 c,Kepler-880,11.80617370,0.121600,0.000000,66.20717
4519,Kepler-881 b,Kepler-881,4.44448017,0.055200,0.000000,67.74204
4520,Kepler-882 b,Kepler-882,3.98953967,0.044900,0.000000,63.20147
4521,Kepler-883 b,Kepler-883,12.98495573,0.105500,0.000000,71.73527
4522,Kepler-884 b,Kepler-884,5.69919514,0.062200,0.000000,69.80059
4523,Kepler-885 b,Kepler-885,18.11472949,0.143200,0.000000,70.67982
4524,Kepler-886 b,Kepler-886,6.24146367,0.067000,0.000000,65.39508
4525,Kepler-887 b,Kepler-887,20.42228798,0.153600,0.000000,60.97828
4526,Kepler-887 c,Kepler-887,7.63846023,0.079700,0.000000,60.97828
4527,Kepler-888 b,Kepler-888,70.69790610,0.328000,0.000000,68.76843
4528,Kepler-889 b,Kepler-889,3.74443900,0.049200,0.000000,70.86628
4529,Kepler-890 b,Kepler-890,52.75875577,0.294400,0.000000,65.11286
4530,Kepler-891 b,Kepler-891,53.44945593,0.288100,0.000000,61.27345
4531,Kepler-892 b,Kepler-892,13.75210720,0.101500,0.000000,66.23816
4532,Kepler-893 b,Kepler-893,6.33855761,0.069900,0.000000,65.94767
4533,Kepler-894 b,Kepler-894,9.80322400,0.091600,0.000000,68.05505
4534,Kepler-895 b,Kepler-895,2.80624233,0.032800,0.000000,72.04640
4535,Kepler-896 b,Kepler-896,144.54739600,0.516400,0.000000,66.19696
4536,Kepler-896 c,Kepler-896,29.54225660,0.179200,0.000000,66.19696
4537,Kepler-897 b,Kepler-897,8.04726420,0.077000,0.000000,71.95032
4538,Kepler-898 b,Kepler-898,5.87061910,0.054500,0.000000,68.46858
4539,Kepler-899 b,Kepler-899,19.17891293,0.139200,0.000000,59.95917
4540,Kepler-9 b,Kepler-9,19.23891000,0.143000,0.060900,60.48056
4541,Kepler-9 c,Kepler-9,38.98530000,0.227000,0.066910,60.48056
4542,Kepler-9 d,Kepler-9,1.59285100,0.027300,0.000000,60.48056
4543,Kepler-90 i,KOI-351,14.44912000,,,71.22769
4544,Kepler-900 b,Kepler-900,6.99130860,0.067900,0.000000,66.12859
4545,Kepler-901 b,Kepler-901,3.51749439,0.037800,0.000000,61.76554
4546,Kepler-902 b,Kepler-902,40.10995470,0.223000,0.000000,67.83100
4547,Kepler-903 b,Kepler-903,10.35077210,0.090700,0.000000,62.07186
4548,Kepler-903 c,Kepler-903,62.92285570,0.302000,0.000000,62.07186
4549,Kepler-904 b,Kepler-904,3.02166863,0.041700,0.000000,61.79636
4550,Kepler-905 b,Kepler-905,5.08274652,0.057200,0.000000,67.52845
4551,Kepler-906 b,Kepler-906,41.69799760,0.235900,0.000000,60.98080
4552,Kepler-907 b,Kepler-907,15.86621821,0.122500,0.000000,63.64457
4553,Kepler-908 b,Kepler-908,1.34059747,0.024700,0.000000,59.31631
4554,Kepler-909 b,Kepler-909,13.93290318,0.117500,0.000000,66.39812
4555,Kepler-91 b,Kepler-91,6.24658000,0.073100,0.051900,66.01270
4556,Kepler-910 b,Kepler-910,2.36436901,0.038200,0.000000,62.27162
4557,Kepler-911 b,Kepler-911,20.31050100,0.154900,0.000000,59.71201
4558,Kepler-912 b,Kepler-912,2.53475627,0.033900,0.000000,60.78057
4559,Kepler-913 b,Kepler-913,10.29672521,0.100900,0.000000,61.11034
4560,Kepler-913 c,Kepler-913,5.93911982,0.069900,0.000000,61.11034
4561,Kepler-914 b,Kepler-914,4.40966548,0.054400,0.000000,65.73982
4562,Kepler-915 b,Kepler-915,4.59489604,0.056600,0.000000,66.48299
4563,Kepler-916 b,Kepler-916,32.29687980,0.188500,0.000000,66.60710
4564,Kepler-917 b,Kepler-917,2.97041437,0.037800,0.000000,66.09016
4565,Kepler-918 b,Kepler-918,4.85386933,0.056900,0.000000,66.64035
4566,Kepler-919 b,Kepler-919,11.04603384,0.098100,0.000000,66.86682
4567,Kepler-92 b,Kepler-92,13.74900000,0.117400,0.170000,62.86869
4568,Kepler-92 c,Kepler-92,26.72300000,0.182900,0.040000,62.86869
4569,Kepler-92 d,Kepler-92,49.35680000,0.275400,0.070000,62.86869
4570,Kepler-920 b,Kepler-920,6.53192704,0.065000,0.000000,71.11545
4571,Kepler-920 c,Kepler-920,100.82741130,0.402900,0.000000,71.11545
4572,Kepler-921 b,Kepler-921,51.30063400,0.271600,0.000000,71.08205
4573,Kepler-922 b,Kepler-922,0.93846683,0.018200,0.000000,71.38369
4574,Kepler-923 b,Kepler-923,6.93366476,0.071500,0.000000,60.24981
4575,Kepler-924 b,Kepler-924,61.03701170,0.335900,0.000000,61.40753
4576,Kepler-925 b,Kepler-925,33.86785310,0.180500,0.000000,61.62069
4577,Kepler-926 b,Kepler-926,52.06886010,0.273900,0.000000,61.91454
4578,Kepler-927 b,Kepler-927,9.11499030,0.086600,0.000000,62.64168
4579,Kepler-928 b,Kepler-928,3.93246130,0.044400,0.000000,62.66805
4580,Kepler-929 b,Kepler-929,0.92103214,0.019200,0.000000,60.54222
4581,Kepler-93 b,Kepler-93,4.72673978,0.053430,0.000000,59.58863
4582,Kepler-93 c,Kepler-93,1460.00000000,,,59.58863
4583,Kepler-930 b,Kepler-930,71.45177750,0.347500,0.000000,61.17284
4584,Kepler-931 b,Kepler-931,8.03755877,0.071900,0.000000,61.99151
4585,Kepler-932 b,Kepler-932,1.92143740,0.027900,0.000000,62.50698
4586,Kepler-933 b,Kepler-933,14.20443009,0.104100,0.000000,64.64859
4587,Kepler-934 b,Kepler-934,55.67383090,0.265800,0.000000,64.68906
4588,Kepler-935 b,Kepler-935,4.88083852,0.052700,0.000000,66.12062
4589,Kepler-936 b,Kepler-936,10.56134221,0.095400,0.000000,66.63216
4590,Kepler-937 b,Kepler-937,67.66882700,0.321400,0.000000,66.44850
4591,Kepler-937 c,Kepler-937,153.34336400,0.554500,0.000000,66.44850
4592,Kepler-938 b,Kepler-938,52.62984170,0.268900,0.000000,66.51854
4593,Kepler-939 b,Kepler-939,14.87829600,0.115300,0.000000,66.81812
4594,Kepler-94 b,Kepler-94,2.50806000,0.031060,0.000000,70.05893
4595,Kepler-94 c,Kepler-94,820.30000000,,,70.05893
4596,Kepler-940 b,Kepler-940,59.62252570,0.305900,0.000000,66.93955
4597,Kepler-941 b,Kepler-941,17.42395198,0.131100,0.000000,66.86240
4598,Kepler-942 b,Kepler-942,44.96417488,0.229800,0.000000,63.87401
4599,Kepler-943 b,Kepler-943,49.77014380,0.255900,0.000000,63.75684
4600,Kepler-944 b,Kepler-944,43.31677370,0.228800,0.000000,62.58293
4601,Kepler-945 b,Kepler-945,31.00338140,0.203700,0.000000,62.88723
4602,Kepler-946 b,Kepler-946,11.79162572,0.100200,0.000000,62.00594
4603,Kepler-947 b,Kepler-947,26.96443170,0.177300,0.000000,62.26610
4604,Kepler-948 b,Kepler-948,7.76846622,0.074900,0.000000,61.85342
4605,Kepler-949 b,Kepler-949,8.68930730,0.077400,0.000000,64.90362
4606,Kepler-949 c,Kepler-949,20.99757968,0.139400,0.000000,64.90362
4607,Kepler-95 b,Kepler-95,11.52310000,0.101700,0.000000,66.50351
4608,Kepler-950 b,Kepler-950,98.71804060,0.398200,0.000000,62.68702
4609,Kepler-951 b,Kepler-951,71.52530845,0.309100,0.000000,59.81292
4610,Kepler-952 b,Kepler-952,130.35469190,0.518300,0.000000,64.01394
4611,Kepler-953 b,Kepler-953,88.40655258,0.392000,0.000000,65.81435
4612,Kepler-953 c,Kepler-953,9.10967112,0.086200,0.000000,65.81435
4613,Kepler-954 b,Kepler-954,16.78176602,0.118000,0.000000,67.06796
4614,Kepler-955 b,Kepler-955,14.53244172,0.108300,0.000000,61.75360
4615,Kepler-956 b,Kepler-956,5.24867263,0.059600,0.000000,69.03961
4616,Kepler-957 b,Kepler-957,5.90741354,0.055900,0.000000,69.45536
4617,Kepler-958 b,Kepler-958,9.76788050,0.085200,0.000000,67.56086
4618,Kepler-959 b,Kepler-959,14.80074836,0.163300,0.000000,61.45508
4619,Kepler-96 b,Kepler-96,16.23850000,0.123500,0.000000,59.92836
4620,Kepler-960 b,Kepler-960,3.12686223,0.041400,0.000000,69.28729
4621,Kepler-961 b,Kepler-961,16.87727414,0.124500,0.000000,66.15699
4622,Kepler-962 b,Kepler-962,12.05707239,0.098400,0.000000,65.68999
4623,Kepler-963 b,Kepler-963,9.97683705,0.084900,0.000000,64.18505
4624,Kepler-964 b,Kepler-964,13.52251060,0.106300,0.000000,60.43243
4625,Kepler-965 b,Kepler-965,134.25272980,0.512000,0.000000,60.78675
4626,Kepler-966 b,Kepler-966,99.74762200,0.390700,0.000000,68.55601
4627,Kepler-967 b,Kepler-967,13.22713379,0.102700,0.000000,60.31303
4628,Kepler-967 c,Kepler-967,198.71125020,0.625300,0.000000,60.31303
4629,Kepler-968 b,Kepler-968,3.69298373,0.038900,0.000000,71.74536
4630,Kepler-968 c,Kepler-968,5.70940492,0.052000,0.000000,71.74536
4631,Kepler-969 b,Kepler-969,34.17317140,0.202700,0.000000,69.07240
4632,Kepler-969 c,Kepler-969,1.68293460,0.027200,0.000000,69.07240
4633,Kepler-97 b,Kepler-97,2.58664000,0.035600,0.000000,70.00841
4634,Kepler-97 c,Kepler-97,789.00000000,,,70.00841
4635,Kepler-970 b,Kepler-970,16.73652500,0.139000,0.340000,61.93417
4636,Kepler-971 b,Kepler-971,9.59070716,0.082700,0.000000,63.44275
4637,Kepler-972 b,Kepler-972,7.03932553,0.073400,0.000000,62.96380
4638,Kepler-973 b,Kepler-973,49.60773310,0.250800,0.000000,70.46552
4639,Kepler-974 b,Kepler-974,4.19449651,0.041900,0.000000,62.35155
4640,Kepler-975 b,Kepler-975,1.97034246,0.030300,0.000000,59.61007
4641,Kepler-975 c,Kepler-975,5.05821338,0.056700,0.000000,59.61007
4642,Kepler-976 b,Kepler-976,105.95641480,0.421700,0.000000,67.58792
4643,Kepler-977 b,Kepler-977,26.85328322,0.162000,0.000000,62.97310
4644,Kepler-978 b,Kepler-978,49.62215090,0.272600,0.000000,64.77782
4645,Kepler-979 b,Kepler-979,8.08801350,0.075300,0.000000,64.30827
4646,Kepler-98 b,Kepler-98,1.54168000,0.025600,0.000000,60.03971
4647,Kepler-980 b,Kepler-980,11.55102504,0.100500,0.000000,64.80782
4648,Kepler-981 b,Kepler-981,4.46975774,0.053500,0.000000,68.59828
4649,Kepler-982 b,Kepler-982,15.77382210,0.129100,0.000000,67.79965
4650,Kepler-983 b,Kepler-983,60.08550820,0.314800,0.000000,66.97948
4651,Kepler-984 b,Kepler-984,43.03422720,0.232700,0.000000,65.35122
4652,Kepler-985 b,Kepler-985,116.33190100,0.445100,0.000000,65.00142
4653,Kepler-986 b,Kepler-986,56.43499380,0.276000,0.000000,63.19678
4654,Kepler-987 b,Kepler-987,105.30331480,0.423800,0.000000,67.13617
4655,Kepler-988 b,Kepler-988,17.76080053,0.108500,0.000000,63.15198
4656,Kepler-989 b,Kepler-989,7.96431535,0.073400,0.000000,69.74205
4657,Kepler-99 b,Kepler-99,4.60358000,0.050300,0.000000,60.57053
4658,Kepler-990 b,Kepler-990,9.91723428,0.088300,0.000000,65.49214
4659,Kepler-990 c,Kepler-990,0.53835431,0.012700,0.000000,65.49214
4660,Kepler-991 b,Kepler-991,82.53425190,0.310400,0.000000,68.18221
4661,Kepler-992 b,Kepler-992,20.16034462,0.133900,0.000000,69.63952
4662,Kepler-993 b,Kepler-993,22.08557563,0.130000,0.000000,64.72134
4663,Kepler-994 b,Kepler-994,1.15116651,0.017700,0.000000,68.41359
4664,Kepler-995 b,Kepler-995,28.26731672,0.170100,0.000000,61.35319
4665,Kepler-996 b,Kepler-996,3.77059058,0.047400,0.000000,62.20174
4666,Kepler-997 b,Kepler-997,2.70730672,0.039700,0.000000,70.72140
4667,Kepler-998 b,Kepler-998,5.65377733,0.062600,0.000000,67.92160
4668,Kepler-999 b,Kepler-999,5.99185702,0.068100,0.000000,64.34750
4669,L 168-9 b,L 168-9,1.40150000,0.020910,0.210000,-49.52755
4670,L 363-38 b,L 363-38,8.78100000,0.048000,,-41.43485
4671,L 98-59 b,L 98-59,2.25311360,0.021910,0.103000,-76.81365
4672,L 98-59 c,L 98-59,3.69067450,0.031700,0.000000,-76.81365
4673,L 98-59 d,L 98-59,7.45072900,0.050600,0.000000,-76.81365
4674,L 98-59 e,L 98-59,12.79600000,0.071700,0.128000,-76.81365
